input_0,input_1,predicted_0,predicted_1,target_0,target_1,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
-0.9475444,-1.1493427,-0.5395892,-0.7528981,-0.62214094,-0.82120717,0.3596,0.422,0.4248,0.4297,0.4324,0.4338,0.4421,0.4587,0.461,0.4622,0.4692,0.4768,0.4783,0.4788,0.481,0.4817,0.4817,0.4844,0.4878,0.4907,0.4949,0.4956,0.496,0.5054,0.5063,0.5073,0.508,0.5093,0.5103,0.512,0.514,0.517,0.5186,0.5186,0.522,0.5225,0.5254,0.5293,0.5366,0.541,0.542,0.542,0.5425,0.546,0.5474,0.5474,0.549,0.5537,0.554,0.5566,0.558,0.558,0.5605,0.5605,0.5635,0.5635,0.5664,0.5664,0.5703,0.5703,0.572,0.5757,0.5786,0.5815,0.583,0.584,0.5854,0.5854,0.587,0.5884,0.595,0.595,0.598,0.598,0.605,0.605,0.6064,0.608,0.6104,0.6147,0.616,0.6216,0.623,0.623,0.626,0.626,0.6284,0.6313,0.633,0.638,0.6426,0.6436,0.6533,0.663,0.666,0.678,0.684,0.7075,0.709,0.716
-1.1068839,-1.0149131,-0.6342677,-0.64559126,-0.71654016,-0.72337705,0.3645,0.4102,0.4365,0.4414,0.4436,0.444,0.452,0.452,0.4526,0.461,0.4644,0.4678,0.4802,0.4817,0.483,0.485,0.4885,0.4915,0.4934,0.4941,0.4956,0.496,0.4968,0.4983,0.5073,0.509,0.5103,0.5103,0.5103,0.512,0.5195,0.5195,0.524,0.528,0.5317,0.532,0.5327,0.537,0.5376,0.541,0.5425,0.5425,0.5454,0.547,0.5474,0.549,0.552,0.554,0.554,0.554,0.555,0.5605,0.5605,0.5605,0.562,0.565,0.569,0.569,0.572,0.577,0.58,0.58,0.5815,0.5815,0.5815,0.584,0.5854,0.5854,0.5884,0.5884,0.5913,0.5923,0.5923,0.5923,0.5938,0.595,0.601,0.602,0.605,0.608,0.612,0.612,0.6216,0.6284,0.63,0.63,0.6313,0.6353,0.6396,0.6396,0.6436,0.6577,0.6646,0.666,0.67,0.6714,0.6772,0.6978,0.709,0.709
-0.27650604,-0.41300416,-0.1761078,-0.27439392,-0.25981787,-0.28334042,0.4207,0.4275,0.44,0.4463,0.4685,0.4734,0.4824,0.4878,0.4885,0.49,0.4927,0.4956,0.4976,0.499,0.499,0.501,0.502,0.5063,0.5073,0.508,0.5093,0.5137,0.5156,0.519,0.5205,0.5234,0.5234,0.524,0.524,0.5244,0.526,0.528,0.529,0.5303,0.531,0.531,0.5356,0.5366,0.5366,0.537,0.537,0.5376,0.545,0.545,0.5454,0.546,0.5503,0.551,0.551,0.555,0.555,0.558,0.559,0.5605,0.5605,0.5605,0.562,0.562,0.5635,0.565,0.5664,0.5664,0.5664,0.5674,0.5674,0.569,0.569,0.569,0.573,0.5786,0.58,0.5815,0.5815,0.5854,0.587,0.587,0.5884,0.59,0.59,0.5913,0.5923,0.595,0.595,0.601,0.6035,0.6035,0.6064,0.6094,0.6094,0.6133,0.6147,0.616,0.6187,0.62,0.6284,0.633,0.6353,0.6562,0.6675,0.669
1.0663227,-0.76694417,0.8017725,-0.6130582,0.8621609,-0.77432036,0.3645,0.3965,0.4138,0.4138,0.4143,0.4158,0.4263,0.429,0.4373,0.4395,0.4407,0.4497,0.463,0.4644,0.4656,0.472,0.4836,0.4915,0.4927,0.4941,0.4983,0.499,0.5005,0.502,0.503,0.503,0.511,0.5127,0.5137,0.5137,0.5186,0.522,0.524,0.5244,0.5254,0.5254,0.528,0.534,0.5376,0.5386,0.5386,0.54,0.545,0.545,0.546,0.549,0.551,0.551,0.553,0.5566,0.562,0.562,0.5664,0.5703,0.5703,0.5703,0.572,0.5747,0.5757,0.577,0.577,0.5786,0.58,0.58,0.5815,0.584,0.587,0.59,0.5913,0.5923,0.5938,0.5938,0.5938,0.595,0.598,0.5996,0.602,0.602,0.602,0.6064,0.6064,0.608,0.6094,0.616,0.616,0.6216,0.623,0.6284,0.6353,0.6367,0.6494,0.6523,0.6616,0.666,0.6714,0.6743,0.6772,0.681,0.688,0.699
2.0198405,2.6900651,0.3976133,0.6380241,0.41524002,0.63152844,0.1442,0.2135,0.2239,0.2294,0.294,0.3057,0.3154,0.3154,0.3188,0.3215,0.328,0.337,0.3374,0.3438,0.3506,0.3547,0.3562,0.3604,0.37,0.38,0.3977,0.3992,0.4,0.4019,0.4055,0.4082,0.4082,0.4185,0.4233,0.4324,0.4338,0.4346,0.4365,0.4421,0.4497,0.4539,0.4546,0.4678,0.4844,0.4885,0.5107,0.5127,0.519,0.522,0.524,0.531,0.535,0.5356,0.539,0.544,0.544,0.544,0.5474,0.5757,0.5815,0.5854,0.5854,0.5913,0.601,0.605,0.605,0.6064,0.6177,0.6187,0.62,0.6216,0.623,0.623,0.6367,0.6494,0.6523,0.666,0.6675,0.681,0.6826,0.6826,0.691,0.7007,0.702,0.7046,0.7046,0.706,0.734,0.777,0.7783,0.7812,0.782,0.7866,0.7935,0.806,0.807,0.807,0.8184,0.8213,0.8433,0.8477,0.8755,0.8823,0.889,0.9614
0.29556665,-0.4272746,0.18094978,-0.31525686,0.12193072,-0.46126568,0.4055,0.4214,0.438,0.4478,0.4512,0.4602,0.472,0.4734,0.474,0.4768,0.4824,0.483,0.4844,0.4893,0.4915,0.4915,0.499,0.499,0.501,0.5024,0.503,0.5054,0.5103,0.5103,0.5103,0.5127,0.515,0.5156,0.5156,0.517,0.5186,0.5205,0.5254,0.5273,0.528,0.529,0.5293,0.5303,0.532,0.5327,0.5366,0.5425,0.545,0.5454,0.546,0.5493,0.5493,0.551,0.551,0.552,0.552,0.554,0.558,0.559,0.562,0.5664,0.5664,0.5664,0.569,0.5703,0.5703,0.577,0.577,0.5786,0.5786,0.5815,0.5815,0.583,0.583,0.584,0.5854,0.5854,0.5854,0.587,0.5884,0.5884,0.59,0.5913,0.5923,0.5938,0.5938,0.5938,0.595,0.5967,0.5967,0.598,0.598,0.601,0.605,0.612,0.6147,0.6187,0.62,0.6216,0.641,0.6426,0.655,0.6577,0.6577,0.6743
0.12688455,-0.38765112,0.0670239,-0.26194587,-0.101558186,-0.29493856,0.413,0.4255,0.4395,0.4421,0.461,0.4678,0.4712,0.474,0.4817,0.4836,0.4878,0.4907,0.492,0.4968,0.4983,0.4998,0.4998,0.5005,0.504,0.5054,0.506,0.508,0.5093,0.5107,0.5127,0.5127,0.5137,0.517,0.5186,0.5225,0.524,0.526,0.526,0.527,0.529,0.5293,0.5293,0.5303,0.535,0.5366,0.5376,0.539,0.54,0.541,0.544,0.545,0.546,0.546,0.5566,0.558,0.558,0.5605,0.5605,0.562,0.562,0.565,0.5664,0.5664,0.5664,0.569,0.5703,0.5703,0.572,0.5747,0.5757,0.577,0.577,0.577,0.5786,0.58,0.583,0.583,0.583,0.583,0.583,0.584,0.5854,0.5854,0.59,0.5913,0.5938,0.5967,0.5967,0.5967,0.5967,0.598,0.601,0.601,0.608,0.608,0.6094,0.6104,0.616,0.62,0.6367,0.6367,0.6523,0.6523,0.655,0.67
-0.903034,1.0433092,-0.5362389,0.53187704,-0.5911408,0.6173817,0.3438,0.3577,0.381,0.413,0.418,0.429,0.429,0.4338,0.4421,0.4573,0.4602,0.465,0.467,0.4705,0.4768,0.4768,0.483,0.4836,0.4858,0.4858,0.49,0.4907,0.4927,0.4927,0.4941,0.4949,0.4983,0.499,0.499,0.503,0.508,0.5103,0.5103,0.512,0.515,0.5195,0.5195,0.5225,0.5234,0.5234,0.5244,0.526,0.527,0.532,0.5327,0.535,0.5366,0.54,0.54,0.54,0.541,0.552,0.5566,0.558,0.559,0.5635,0.5664,0.569,0.569,0.5703,0.5786,0.58,0.58,0.5854,0.5854,0.59,0.5913,0.5938,0.5938,0.595,0.601,0.602,0.605,0.6064,0.6104,0.612,0.616,0.6177,0.6187,0.623,0.6245,0.6343,0.638,0.638,0.641,0.6426,0.645,0.6465,0.6494,0.6533,0.6533,0.6675,0.6714,0.6714,0.6865,0.6953,0.713,0.72,0.7227,0.7393
-0.22371274,-0.33218518,-0.14198864,-0.21391788,-0.28041655,-0.21628213,0.4233,0.4312,0.4421,0.449,0.4692,0.4802,0.4836,0.4885,0.49,0.4907,0.4934,0.4949,0.4976,0.499,0.502,0.502,0.5024,0.503,0.508,0.5103,0.5107,0.511,0.511,0.5195,0.521,0.521,0.521,0.522,0.524,0.527,0.528,0.528,0.528,0.529,0.5303,0.5327,0.535,0.535,0.5376,0.5386,0.5386,0.5405,0.5405,0.542,0.544,0.546,0.5483,0.5503,0.553,0.5566,0.5566,0.558,0.558,0.558,0.559,0.562,0.562,0.5635,0.565,0.565,0.565,0.5664,0.5664,0.5664,0.5674,0.5674,0.5703,0.5703,0.5747,0.577,0.5786,0.5815,0.583,0.584,0.5854,0.5884,0.5884,0.59,0.59,0.5913,0.5923,0.5938,0.595,0.598,0.598,0.5996,0.605,0.608,0.6104,0.612,0.612,0.612,0.616,0.6187,0.626,0.627,0.633,0.6533,0.6646,0.669
0.3302405,0.12568957,0.15490603,0.03714192,0.047609948,0.056340426,0.4138,0.452,0.4553,0.461,0.4636,0.4746,0.4795,0.4817,0.4858,0.4878,0.49,0.4956,0.4956,0.496,0.4976,0.4998,0.5024,0.503,0.504,0.504,0.5063,0.508,0.5103,0.5107,0.511,0.5176,0.5205,0.5234,0.524,0.524,0.524,0.527,0.531,0.5317,0.532,0.5327,0.5337,0.5337,0.534,0.535,0.5356,0.539,0.542,0.5425,0.5435,0.546,0.547,0.5474,0.5483,0.5483,0.551,0.5522,0.5522,0.553,0.5566,0.5566,0.5566,0.559,0.559,0.559,0.562,0.5664,0.5674,0.5703,0.5703,0.572,0.573,0.5747,0.5757,0.58,0.584,0.5854,0.5884,0.5884,0.5884,0.5884,0.5913,0.5913,0.5913,0.5923,0.5938,0.595,0.5967,0.601,0.601,0.602,0.6035,0.608,0.6104,0.616,0.6177,0.62,0.6216,0.623,0.623,0.627,0.6343,0.6436,0.6465,0.6865
0.1498768,0.88525873,0.04501143,0.47716743,-0.022095041,0.17744644,0.3818,0.4207,0.452,0.4531,0.456,0.463,0.465,0.4663,0.4685,0.4692,0.4692,0.472,0.4788,0.4795,0.4795,0.4844,0.4844,0.487,0.487,0.4956,0.5005,0.501,0.502,0.506,0.5073,0.508,0.5103,0.5107,0.5107,0.5127,0.5186,0.5205,0.5244,0.526,0.526,0.5273,0.528,0.5337,0.5356,0.5366,0.5386,0.5405,0.5405,0.542,0.5435,0.5435,0.544,0.544,0.545,0.5454,0.546,0.547,0.5474,0.549,0.551,0.552,0.558,0.5605,0.5635,0.5635,0.569,0.569,0.5703,0.572,0.572,0.573,0.5747,0.577,0.5815,0.584,0.587,0.5884,0.5938,0.5938,0.5938,0.595,0.5967,0.602,0.602,0.6064,0.6064,0.6094,0.6104,0.6133,0.6177,0.6216,0.623,0.63,0.633,0.6353,0.6353,0.648,0.6494,0.6523,0.6577,0.6606,0.666,0.6963,0.6963,0.7144
0.4903695,0.12326781,0.261653,0.027693309,0.05496266,0.052374322,0.4082,0.4485,0.456,0.458,0.461,0.476,0.4783,0.4783,0.481,0.4844,0.4878,0.4878,0.4934,0.4968,0.4983,0.4983,0.4998,0.4998,0.4998,0.502,0.503,0.5044,0.5063,0.5103,0.514,0.515,0.5195,0.5205,0.5225,0.524,0.524,0.5244,0.5254,0.5254,0.527,0.5273,0.529,0.5303,0.5356,0.5386,0.5386,0.539,0.541,0.5425,0.5425,0.5454,0.547,0.5483,0.5483,0.552,0.553,0.555,0.5566,0.559,0.559,0.5605,0.562,0.5635,0.5635,0.565,0.565,0.565,0.5664,0.5703,0.572,0.5757,0.5757,0.577,0.5786,0.58,0.583,0.584,0.584,0.587,0.5884,0.59,0.5913,0.5923,0.5938,0.595,0.5967,0.598,0.601,0.6035,0.6035,0.6035,0.605,0.608,0.6104,0.6177,0.6187,0.6216,0.626,0.626,0.626,0.633,0.6367,0.645,0.6523,0.6963
0.8592532,0.3876116,0.50700575,0.1509814,0.6218413,0.12763962,0.3875,0.427,0.4387,0.4485,0.4546,0.4614,0.4678,0.4734,0.474,0.4746,0.4753,0.4775,0.4775,0.4775,0.481,0.4824,0.4824,0.485,0.4878,0.4885,0.4915,0.4934,0.4941,0.4949,0.506,0.5063,0.511,0.5127,0.5176,0.5186,0.5195,0.5205,0.5205,0.5234,0.527,0.5273,0.5273,0.529,0.535,0.5356,0.5366,0.539,0.541,0.5435,0.545,0.5454,0.549,0.5503,0.5522,0.554,0.554,0.555,0.5566,0.558,0.559,0.5605,0.5635,0.565,0.565,0.5664,0.5674,0.569,0.5703,0.572,0.5757,0.5757,0.5786,0.58,0.58,0.5815,0.583,0.584,0.5884,0.59,0.5938,0.595,0.595,0.598,0.602,0.602,0.6094,0.6094,0.612,0.612,0.6133,0.6147,0.6177,0.62,0.623,0.6245,0.627,0.6284,0.6367,0.6396,0.6426,0.6577,0.666,0.673,0.681,0.731
-1.2759074,-0.32260275,-0.75696695,-0.23921448,-0.9219947,-0.27558985,0.409,0.4185,0.4297,0.4324,0.4373,0.4387,0.4568,0.4663,0.467,0.47,0.4746,0.4824,0.4858,0.4866,0.4893,0.4927,0.4941,0.5024,0.503,0.5054,0.506,0.506,0.5073,0.508,0.509,0.5093,0.5103,0.5103,0.512,0.5137,0.515,0.5176,0.5186,0.522,0.527,0.5273,0.529,0.532,0.54,0.5405,0.5454,0.547,0.547,0.547,0.5474,0.5493,0.5503,0.551,0.554,0.554,0.5566,0.562,0.565,0.5674,0.5674,0.569,0.5703,0.572,0.573,0.573,0.5747,0.5757,0.5757,0.577,0.577,0.5786,0.5815,0.583,0.584,0.5854,0.5884,0.5923,0.5923,0.595,0.5996,0.601,0.602,0.605,0.6094,0.6133,0.6147,0.6147,0.6177,0.627,0.627,0.633,0.633,0.6343,0.6353,0.6396,0.641,0.645,0.6606,0.6616,0.663,0.663,0.6714,0.676,0.684,0.6865
1.2430923,-0.15942402,0.9316771,-0.31232655,0.5906141,-0.15124057,0.352,0.4006,0.4026,0.429,0.4297,0.4338,0.4338,0.4338,0.4463,0.4497,0.456,0.4587,0.4595,0.4614,0.4692,0.472,0.4727,0.4746,0.4866,0.4866,0.4866,0.4885,0.4885,0.5005,0.501,0.501,0.503,0.503,0.5054,0.5073,0.5073,0.508,0.5156,0.516,0.5176,0.519,0.524,0.534,0.537,0.5405,0.544,0.544,0.554,0.558,0.558,0.558,0.558,0.559,0.559,0.565,0.565,0.5664,0.569,0.569,0.572,0.572,0.573,0.5747,0.577,0.577,0.5786,0.5786,0.58,0.5815,0.584,0.584,0.587,0.5913,0.5938,0.595,0.598,0.5996,0.602,0.602,0.602,0.6064,0.608,0.6104,0.6104,0.6104,0.612,0.6133,0.6177,0.6187,0.62,0.623,0.6245,0.6284,0.6343,0.6353,0.6367,0.641,0.6465,0.651,0.6562,0.666,0.6855,0.691,0.7075,0.716
-0.07621156,0.10033361,-0.08130823,0.031089105,0.018790863,0.071069166,0.4282,0.452,0.465,0.4746,0.4746,0.4753,0.4802,0.4802,0.481,0.487,0.4934,0.4956,0.496,0.4976,0.499,0.499,0.5024,0.5024,0.503,0.504,0.5103,0.5103,0.516,0.516,0.5186,0.519,0.5205,0.5225,0.5225,0.5244,0.5254,0.5273,0.5293,0.5293,0.532,0.5327,0.5327,0.5337,0.534,0.5356,0.5376,0.539,0.54,0.541,0.542,0.542,0.5435,0.5493,0.551,0.552,0.5537,0.5537,0.554,0.555,0.5566,0.5605,0.5605,0.5635,0.5635,0.565,0.565,0.5674,0.5703,0.5703,0.572,0.573,0.573,0.573,0.5747,0.5747,0.5757,0.5757,0.577,0.5786,0.5786,0.58,0.58,0.5884,0.5884,0.5923,0.5923,0.5938,0.5938,0.5967,0.608,0.608,0.612,0.612,0.612,0.6133,0.6147,0.6187,0.62,0.6216,0.6245,0.6245,0.6436,0.6436,0.6494,0.6646
0.5819746,-0.7569407,0.4558056,-0.60178244,0.30327448,-0.4390262,0.3909,0.404,0.4275,0.4346,0.44,0.4421,0.4448,0.449,0.456,0.4568,0.4622,0.4705,0.4775,0.4866,0.4878,0.4885,0.4885,0.4893,0.4907,0.499,0.499,0.5005,0.501,0.5054,0.5063,0.5103,0.5107,0.511,0.5137,0.514,0.5176,0.5176,0.5186,0.5195,0.5225,0.5234,0.524,0.524,0.5327,0.5327,0.534,0.5376,0.54,0.5425,0.5425,0.544,0.5454,0.5493,0.5566,0.559,0.559,0.562,0.565,0.565,0.565,0.565,0.5674,0.569,0.5703,0.5703,0.573,0.5747,0.5786,0.583,0.583,0.584,0.584,0.5854,0.587,0.587,0.5884,0.5884,0.5913,0.5923,0.5938,0.5938,0.595,0.5967,0.598,0.602,0.6035,0.6035,0.605,0.605,0.6064,0.608,0.612,0.6147,0.6177,0.6177,0.6216,0.6245,0.648,0.6494,0.651,0.6646,0.6675,0.669,0.673,0.678
-1.0740614,-1.9209163,-0.44008684,-0.92822385,-0.46475774,-0.9553111,0.2876,0.3777,0.381,0.3923,0.3936,0.3965,0.397,0.4055,0.424,0.4275,0.4365,0.4407,0.4436,0.447,0.4573,0.4587,0.465,0.4692,0.47,0.4734,0.474,0.4788,0.4795,0.4802,0.4858,0.4885,0.49,0.4976,0.4998,0.5005,0.501,0.5054,0.506,0.509,0.512,0.515,0.5195,0.5254,0.5303,0.531,0.534,0.5356,0.537,0.539,0.5425,0.545,0.546,0.5474,0.552,0.5522,0.5522,0.5522,0.558,0.5674,0.572,0.573,0.5757,0.5786,0.583,0.5854,0.587,0.587,0.5967,0.598,0.601,0.605,0.6064,0.608,0.6094,0.6104,0.612,0.6147,0.6147,0.616,0.6177,0.6187,0.626,0.63,0.6313,0.633,0.6343,0.6367,0.641,0.651,0.6533,0.655,0.6562,0.6577,0.6577,0.663,0.669,0.67,0.6743,0.702,0.709,0.7144,0.7285,0.7285,0.7603,0.764
-1.2349882,1.0047195,-0.6735811,0.46794248,-0.7200347,0.5060515,0.3174,0.3547,0.3755,0.3992,0.4026,0.413,0.418,0.4255,0.4353,0.449,0.4504,0.458,0.458,0.4587,0.4705,0.4712,0.4727,0.4734,0.474,0.474,0.4746,0.476,0.4844,0.4915,0.4934,0.4941,0.4968,0.4976,0.4976,0.4983,0.502,0.508,0.512,0.5127,0.5137,0.514,0.515,0.517,0.5176,0.519,0.5195,0.5205,0.5234,0.526,0.526,0.527,0.5317,0.5317,0.5366,0.544,0.5454,0.547,0.5474,0.555,0.5566,0.558,0.562,0.562,0.5674,0.5703,0.5703,0.5815,0.5938,0.595,0.595,0.595,0.5967,0.5996,0.601,0.602,0.6104,0.612,0.6147,0.616,0.6187,0.62,0.623,0.623,0.6284,0.6284,0.6313,0.633,0.6367,0.6426,0.6465,0.6494,0.651,0.6533,0.6616,0.6616,0.6646,0.666,0.6797,0.684,0.699,0.721,0.724,0.742,0.745,0.7534
0.2453291,-1.4831094,0.22129525,-1.0244864,0.18970506,-1.096229,0.368,0.3743,0.375,0.415,0.4185,0.424,0.438,0.4407,0.4429,0.4546,0.4573,0.458,0.4622,0.4656,0.474,0.4768,0.481,0.4817,0.4844,0.4844,0.4866,0.4866,0.4893,0.49,0.4907,0.492,0.492,0.496,0.4983,0.5024,0.5044,0.5063,0.5093,0.5176,0.5293,0.5317,0.532,0.5327,0.535,0.5356,0.54,0.5405,0.544,0.545,0.5454,0.5454,0.546,0.547,0.547,0.5483,0.5483,0.552,0.552,0.552,0.562,0.5635,0.565,0.565,0.5703,0.5747,0.5747,0.5757,0.58,0.5815,0.583,0.5854,0.5854,0.587,0.5884,0.5884,0.59,0.5923,0.5923,0.5938,0.595,0.598,0.5996,0.5996,0.5996,0.602,0.6035,0.6104,0.6147,0.6177,0.6187,0.627,0.6284,0.6353,0.641,0.6465,0.6465,0.6494,0.6523,0.6772,0.6797,0.688,0.691,0.6953,0.712,0.7354
-0.47931525,0.79471505,-0.31313476,0.44526827,-0.17045122,0.17282459,0.3875,0.4033,0.424,0.4365,0.452,0.4546,0.4595,0.4656,0.4663,0.4712,0.4712,0.481,0.4817,0.483,0.4836,0.4844,0.49,0.4915,0.4934,0.4941,0.4968,0.4998,0.5044,0.5063,0.5103,0.512,0.514,0.519,0.5205,0.5205,0.521,0.522,0.5244,0.5244,0.5254,0.526,0.527,0.528,0.529,0.5293,0.5337,0.534,0.534,0.5356,0.544,0.5483,0.549,0.551,0.551,0.552,0.5522,0.553,0.555,0.558,0.559,0.559,0.5605,0.565,0.565,0.5664,0.5664,0.569,0.572,0.572,0.573,0.5757,0.5786,0.5786,0.583,0.584,0.587,0.587,0.5884,0.59,0.59,0.5913,0.5967,0.5996,0.601,0.601,0.612,0.612,0.616,0.6177,0.6177,0.6216,0.6313,0.633,0.6353,0.638,0.638,0.6426,0.6533,0.663,0.6646,0.666,0.666,0.6743,0.688,0.7144
0.7953689,-0.13220133,0.548779,-0.1913668,0.5289159,-0.23416151,0.3826,0.427,0.44,0.4485,0.456,0.4587,0.4595,0.4622,0.465,0.4663,0.47,0.4712,0.472,0.4844,0.4858,0.4866,0.4907,0.4949,0.4983,0.499,0.5005,0.506,0.5063,0.508,0.5107,0.511,0.511,0.5137,0.5156,0.516,0.516,0.5186,0.5205,0.521,0.5225,0.528,0.528,0.531,0.531,0.5405,0.542,0.546,0.549,0.5493,0.5493,0.5503,0.551,0.5522,0.554,0.555,0.558,0.559,0.5605,0.562,0.562,0.5664,0.569,0.5703,0.572,0.573,0.5757,0.5757,0.5757,0.5757,0.577,0.5786,0.5815,0.583,0.583,0.584,0.5854,0.587,0.587,0.587,0.5884,0.59,0.5913,0.5938,0.595,0.602,0.608,0.608,0.608,0.6104,0.6104,0.612,0.612,0.6133,0.6147,0.6187,0.62,0.623,0.627,0.6343,0.6367,0.638,0.648,0.666,0.6743,0.6953
-0.35947132,0.7469256,-0.23780966,0.4087367,-0.13848133,0.17880657,0.3928,0.4143,0.4353,0.4421,0.4595,0.461,0.4663,0.4712,0.472,0.4734,0.476,0.4795,0.483,0.485,0.4858,0.4885,0.4885,0.4885,0.492,0.496,0.499,0.5005,0.501,0.508,0.511,0.514,0.515,0.517,0.521,0.5234,0.5234,0.524,0.524,0.5244,0.5273,0.528,0.5317,0.532,0.5337,0.535,0.5356,0.5366,0.5405,0.542,0.5435,0.5435,0.544,0.546,0.5493,0.5503,0.552,0.552,0.5522,0.555,0.558,0.559,0.5605,0.562,0.562,0.5635,0.565,0.565,0.565,0.572,0.572,0.573,0.5757,0.5757,0.5786,0.5815,0.583,0.5854,0.5884,0.5884,0.5884,0.5938,0.595,0.595,0.6035,0.605,0.608,0.6094,0.6094,0.6104,0.6147,0.6216,0.6245,0.627,0.63,0.6313,0.6343,0.648,0.6523,0.6533,0.659,0.663,0.666,0.673,0.684,0.7075
-0.783087,-1.6085662,-0.39440346,-0.9338616,-0.41298103,-0.9776148,0.329,0.395,0.3992,0.415,0.415,0.4207,0.4233,0.427,0.4338,0.4429,0.452,0.4539,0.458,0.4622,0.4678,0.4692,0.4746,0.4783,0.4795,0.4802,0.4893,0.49,0.4915,0.492,0.4949,0.4949,0.4998,0.5005,0.502,0.504,0.506,0.5093,0.514,0.5156,0.517,0.5234,0.526,0.5303,0.5337,0.534,0.5356,0.5386,0.5386,0.542,0.5425,0.5435,0.544,0.547,0.5503,0.554,0.5566,0.558,0.562,0.572,0.572,0.573,0.573,0.5757,0.577,0.577,0.577,0.5786,0.5815,0.5884,0.5884,0.59,0.595,0.595,0.5996,0.601,0.602,0.6035,0.6035,0.605,0.6064,0.6094,0.612,0.6177,0.6177,0.6187,0.6216,0.623,0.6245,0.6367,0.638,0.6436,0.645,0.648,0.648,0.6533,0.6562,0.6562,0.6616,0.669,0.681,0.7007,0.7046,0.7046,0.731,0.745
0.105210625,0.14777888,0.024659894,0.058552995,0.035720605,0.06622295,0.422,0.4485,0.4622,0.465,0.4712,0.474,0.4802,0.4844,0.4907,0.4934,0.4941,0.4949,0.496,0.4983,0.499,0.5005,0.501,0.502,0.504,0.5073,0.5073,0.511,0.512,0.515,0.5176,0.5176,0.5225,0.5225,0.5234,0.524,0.5244,0.526,0.5273,0.528,0.5317,0.5337,0.535,0.5356,0.5366,0.537,0.5376,0.5386,0.54,0.542,0.5425,0.5425,0.5435,0.5454,0.547,0.549,0.5493,0.5522,0.5522,0.5522,0.5522,0.5605,0.5605,0.5605,0.562,0.562,0.5635,0.5635,0.5664,0.5674,0.5703,0.5747,0.5747,0.5757,0.58,0.58,0.58,0.58,0.583,0.584,0.584,0.584,0.5854,0.587,0.59,0.5913,0.5923,0.5938,0.595,0.598,0.5996,0.605,0.6064,0.608,0.612,0.6133,0.6187,0.62,0.62,0.62,0.6216,0.623,0.6396,0.6426,0.6436,0.6714
-0.22198853,-0.119031176,-0.13873932,-0.07781331,-0.086683065,0.044487976,0.4324,0.4407,0.4539,0.4622,0.4705,0.4824,0.4836,0.4858,0.4878,0.4907,0.4941,0.4941,0.4968,0.4998,0.5005,0.502,0.5024,0.5024,0.506,0.506,0.514,0.515,0.516,0.517,0.5176,0.5195,0.5205,0.5205,0.5205,0.522,0.5254,0.5317,0.532,0.5327,0.534,0.5356,0.5356,0.5366,0.537,0.5376,0.5386,0.539,0.5425,0.5435,0.5435,0.545,0.547,0.5483,0.5503,0.5503,0.5503,0.553,0.5537,0.554,0.558,0.559,0.559,0.5635,0.565,0.565,0.5664,0.5664,0.5674,0.5674,0.5674,0.5703,0.572,0.573,0.5747,0.5757,0.58,0.5815,0.583,0.584,0.584,0.5854,0.59,0.5913,0.5923,0.5923,0.5923,0.5938,0.595,0.598,0.5996,0.601,0.602,0.6035,0.6064,0.608,0.6104,0.6147,0.6147,0.6177,0.6216,0.6216,0.633,0.6465,0.6577,0.666
0.07010459,1.5180854,-0.009562083,0.755586,0.0050073327,0.78274703,0.3215,0.3264,0.3853,0.395,0.4048,0.4097,0.4165,0.418,0.42,0.4353,0.4456,0.4539,0.456,0.4568,0.4602,0.461,0.4663,0.4705,0.4727,0.4753,0.481,0.4836,0.4858,0.487,0.4878,0.4927,0.4941,0.4949,0.5044,0.508,0.5093,0.5093,0.5103,0.5137,0.516,0.516,0.516,0.5186,0.5195,0.5234,0.5254,0.526,0.528,0.5293,0.5317,0.5366,0.5376,0.541,0.5483,0.5503,0.5522,0.553,0.5537,0.554,0.555,0.558,0.5605,0.562,0.562,0.5703,0.572,0.572,0.5747,0.5786,0.5815,0.5913,0.5967,0.608,0.6133,0.6147,0.6147,0.6147,0.6147,0.616,0.6177,0.6177,0.6216,0.626,0.626,0.627,0.63,0.633,0.641,0.6426,0.6465,0.651,0.6577,0.6577,0.659,0.6646,0.6675,0.67,0.6865,0.6924,0.7007,0.7036,0.7036,0.7188,0.745,0.8003
